,MSE,NMSE,NRMSD,PSNR,RMSD,basis_count,runtime
12689,0.02905519434871731,2.9835992896742102e-06,5.866622014849175,63.498565761097,0.17045584281190632,86,0.1494943449506536
12690,0.022505061467796694,2.310982313181282e-06,6.665916946072859,64.60800157408633,0.1500168706105973,87,0.15697365207597613
12691,0.016269959673301554,1.6707159418905997e-06,7.839832098876287,66.01693884371389,0.12755375209417225,88,0.15355327597353607
12692,0.010437772747166282,1.0718245916341577e-06,9.788047797469012,67.94472523773462,0.102165418548383,89,0.15814857999794185
12693,0.005987401263983265,6.148285786081914e-07,12.923519952197447,70.35841996175694,0.07737829969689994,90,0.16027762996964157
12694,0.002011955695859049,2.0660171269449756e-07,22.294143562708616,75.09461947732423,0.04485482912529094,91,0.1646275530802086
12695,9.354443447900079e-29,9.605796202819996e-33,103392972933861.86,328.420624070539,9.671837182200742e-15,92,0.1674043609527871
12696,1347.2495401963774,0.16635875455850327,0.02724432033251812,16.836323168204522,36.70489804094785,1,0.0020882789976894855
12697,753.4363018393911,0.08667886691688001,0.036431472854743574,19.3603381945153,27.448794178240163,2,0.002145880018360913
12698,522.752351323691,0.058585108432314265,0.043737303319228,20.947843659308404,22.86377815068391,3,0.0032069040462374687
12699,347.1690204652903,0.03815656597063291,0.053669743284982585,22.725393967864143,18.632472204871,4,0.0041018909541890025
12700,241.40579920677862,0.026227494687174575,0.06436149902991567,24.30332662077367,15.5372391114631,5,0.005003347992897034
12701,184.0532068438723,0.019872603952391946,0.07371032152829327,25.48136972106333,13.566621054775293,6,0.0060517319943755865
12702,184.124657484445,0.01988047199660417,0.07369601828178728,25.47968408907264,13.569254124101478,7,0.007076177047565579
12703,143.21353638884722,0.01539517489907741,0.08356183444095049,26.57096291910427,11.96718581742789,8,0.008215388050302863
12704,107.39861816451466,0.011500862570648444,0.09649407631386525,27.820816672826496,10.363330457170353,9,0.009232954937033355
12705,91.36758315716561,0.00976739936393139,0.10461740213888177,28.522882237025414,9.558639189610915,10,0.010442484053783119
12706,78.6165875335928,0.00839284898461828,0.1127828086355306,29.175661721532926,8.86659954737964,11,0.011518054059706628
12707,66.04911983840125,0.0070417397288992396,0.12304571172667855,29.932133262280743,8.127060959436767,12,0.012815235066227615
12708,62.87240199966902,0.006700788715981857,0.12611593781142405,30.146203082594972,7.929211940645112,13,0.0138608479173854
12709,53.629739457321755,0.005710103272922499,0.13655171421122766,30.836746737784637,7.3232328555988,14,0.014981160988099873
12710,47.24925722764085,0.005027340779429456,0.1454797369695199,31.386853752072295,6.873809513482378,15,0.016703489003702998
12711,41.88586901577976,0.0044541321997891,0.15451343051453667,31.910128305882928,6.471929311710671,16,0.017704044934362173
12712,37.47422404483571,0.003983130425339117,0.16335546774577062,32.393477119169056,6.121619397253941,17,0.018655161024071276
12713,33.52572799755033,0.0035619503936982293,0.17270737821783083,32.87702143713812,5.790140585301045,18,0.020474578021094203
12714,25.29141555604198,0.002684744786709984,0.1988444305466132,34.101072234581316,5.029057123958921,19,0.021275607054121792
12715,24.613877908472357,0.002612634624019223,0.20156261262243055,34.21900318819925,4.961237538001215,20,0.024063512915745378
12716,20.781272351749795,0.0022049265667493548,0.2193632808722619,34.954082267695775,4.558648083779861,21,0.023939723963849247
12717,18.582851350287974,0.001971210750374473,0.23197641023336368,35.439680080086234,4.310783148140019,22,0.029927970957942307
12718,16.66124629199864,0.0017670127118408448,0.24498881545296955,35.91372876552615,4.081818993046928,23,0.03172972903121263
12719,14.559038225746471,0.0015437183285331372,0.2620798652872612,36.49947674561723,3.815630776915721,24,0.030705114011652768
12720,12.96698351961975,0.0013746781408347482,0.2777029674792654,37.00241401988766,3.600969802653134,25,0.03056396695319563
12721,12.205369587985139,0.001293832149888671,0.2862361834974148,37.26529426144418,3.49361840904028,26,0.03221769502852112
12722,11.61506729679384,0.0012311800201610036,0.29341960951400864,37.48058630456017,3.4080885107041805,27,0.03894653101451695
12723,9.372420939071164,0.0009932267034111965,0.3266435652565901,38.41228575244041,3.061440990623723,28,0.03347543301060796
12724,8.499898093142063,0.0009006792670652933,0.342999226407265,38.83666641959661,2.9154584704883146,29,0.03485673095565289
12725,8.374111085527336,0.0008873386036243954,0.3455657097257959,38.90141643205515,2.893805640592909,30,0.03619960299693048
12726,6.962575196998508,0.0007376589305357556,0.3789789172555386,39.703104622063904,2.6386692094687634,31,0.03898774506524205
12727,6.903886669622611,0.0007314365515237799,0.38058631953512645,39.73986707239769,2.6275248180792907,32,0.038835390005260706
12728,5.586671067098102,0.0005918007405402624,0.42308092887153675,40.65927259214138,2.3636139843676043,33,0.040597536019049585
12729,5.330263578643496,0.0005646239447399483,0.43313737222293186,40.86331675683717,2.308736359709245,34,0.04290918097831309
12730,5.355087754873597,0.0005672550107146863,0.43213227493974304,40.84313768772848,2.3141062540154884,35,0.043956949026323855
12731,4.808842512493387,0.0005093627414694522,0.456015624120423,41.31039806517131,2.1929073196314945,36,0.04514040402136743
12732,4.318732918769276,0.00045742555305513144,0.48119579826902026,41.777240138454786,2.078156134357877,37,0.046175441006198525
12733,3.8941148648970425,0.00041243289916798037,0.5067521746883352,42.226716030893385,1.9733511762727491,38,0.049023550003767014
12734,3.5745610836746575,0.00037857555515605364,0.5289183550020337,42.59857637986916,1.8906509682314865,39,0.052109732991084456
12735,3.1555942359019924,0.00033418867544072036,0.5629365185937084,43.13999206773488,1.7763992332530412,40,0.05652205494698137
12736,2.926297565161693,0.0003098978154929941,0.5845756981779728,43.4676187491697,1.7106424422308986,41,0.05545756802894175
